diputado_id,diputado_apellido,diputado_nombre,diputado_genero,diputado_distrito,mandato_inicio,mandato_fin,diputado_juramento,diputado_cese,diputado_bloque,bloque_inicio,bloque_fin
HCDN0235,RIVAS,JORGE,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN2754,RIZZOTTI,JORGE,M,JUJUY,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,UCR,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1297,ROBERTI,ALBERTO OSCAR,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PERONISTA,2011-12-10T00:00:00,2013-02-04T00:00:00
HCDN1297,ROBERTI,ALBERTO OSCAR,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE RENOVADOR PERONISTA,2013-02-05T00:00:00,2013-09-10T00:00:00
HCDN1297,ROBERTI,ALBERTO OSCAR,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE RENOVADOR,2013-09-11T00:00:00,2015-11-04T00:00:00
HCDN1297,ROBERTI,ALBERTO OSCAR,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,NO INTEGRA BLOQUE,2015-11-05T00:00:00,2015-12-09T00:00:00
HCDN1297,ROBERTI,ALBERTO OSCAR,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2018-05-17T00:00:00,JUSTICIALISTA DE LA PROVINCIA DE BUENOS AIRES,2015-12-10T00:00:00,2016-02-03T00:00:00
HCDN1297,ROBERTI,ALBERTO OSCAR,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2018-05-17T00:00:00,JUSTICIALISTA,2016-02-04T00:00:00,2018-05-17T00:00:00
HCDN1209,ROBLEDO,ROBERTO RICARDO ,M,LA PAMPA,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,PARTIDO JUSTICIALISTA LA PAMPA,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN2411,RODENAS,ALEJANDRA,F,SANTA FE,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-10T00:00:00,2019-12-11T00:00:00,NUEVO ESPACIO SANTAFESINO,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN2411,RODENAS,ALEJANDRA,F,SANTA FE,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-10T00:00:00,2019-12-11T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2019-12-11T00:00:00
HCDN2774,RODRIGUEZ,ALEJANDRO,M,BUENOS AIRES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,CONSENSO FEDERAL,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1046,RODRIGUEZ,EVARISTO ARTURO,M,SANTA CRUZ,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2011-12-09T00:00:00
HCDN0642,RODRIGUEZ,MARCELA VIRGINIA,F,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,COALICION CIVICA,2009-12-10T00:00:00,2011-08-04T00:00:00
HCDN0642,RODRIGUEZ,MARCELA VIRGINIA,F,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,DEMOCRACIA IGUALITARIA Y PARTICIPATIVA (D.I.P.),2011-08-05T00:00:00,2013-12-09T00:00:00
HCDN1494,RODRIGUEZ,MATIAS DAVID,M,TIERRA DEL FUEGO,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1457,RODRIGUEZ,RODRIGO MARTIN,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN2845,RODRIGUEZ SAA,NICOLAS,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2019-12-19T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-19T14:48:25,2021-12-09T00:00:00
HCDN1298,ROGEL,FABIAN DULIO,M,ENTRE RIOS,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,UCR,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1507,ROMA,CARLOS GASTON,M,TIERRA DEL FUEGO,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UNION PRO,2015-12-10T00:00:00,2017-12-09T00:00:00
HCDN1507,ROMA,CARLOS GASTON,M,TIERRA DEL FUEGO,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,PRO,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN2412,Romero,Jorge Antonio,M,CORRIENTES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN2412,Romero,Jorge Antonio,M,CORRIENTES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2021-12-09T00:00:00
HCDN1349,ROMERO,OSCAR ALBERTO,M,BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2016-02-03T00:00:00
HCDN1349,ROMERO,OSCAR ALBERTO,M,BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,JUSTICIALISTA,2016-02-04T00:00:00,2017-12-09T00:00:00
HCDN2752,ROMERO,VICTOR HUGO,M,CORDOBA,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,UCR,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1490,ROQUEL,HECTOR ALBERTO,M,SANTA CRUZ,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2018-02-27T00:00:00,UCR,2015-12-10T00:00:00,2018-02-27T00:00:00
HCDN0912,Rossi,Agustín Oscar,M,SANTA FE,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-05-31T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2013-05-31T00:00:00
HCDN0912,Rossi,Agustín Oscar,M,SANTA FE,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-10T00:00:00,2019-12-10T00:00:00,FRENTE PARA LA VICTORIA - PJ,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN0912,Rossi,Agustín Oscar,M,SANTA FE,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-10T00:00:00,2019-12-10T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2019-12-10T00:00:00
HCDN1018,ROSSI,ALEJANDRO LUIS,M,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2011-12-09T00:00:00
HCDN1368,ROSSI,BLANCA ARACELI,F,CORDOBA,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,UNION POR CORDOBA,2013-12-10T00:00:00,2015-12-09T00:00:00
HCDN1368,ROSSI,BLANCA ARACELI,F,CORDOBA,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,2015-12-10T00:00:00,2016-02-29T00:00:00
HCDN1368,ROSSI,BLANCA ARACELI,F,CORDOBA,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,UNIDOS POR UNA NUEVA ARGENTINA,2016-03-01T00:00:00,2017-12-09T00:00:00
HCDN1019,ROSSI,CIPRIANA LORENA,F,RIO NEGRO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2008-11-18T00:00:00
HCDN1019,ROSSI,CIPRIANA LORENA,F,RIO NEGRO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,UNION PERONISTA,2008-11-19T00:00:00,2009-12-09T00:00:00
HCDN1019,ROSSI,CIPRIANA LORENA,F,RIO NEGRO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,PERONISMO FEDERAL,2009-12-10T00:00:00,2011-10-25T00:00:00
HCDN1019,ROSSI,CIPRIANA LORENA,F,RIO NEGRO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,UNION PERONISTA,2011-10-26T00:00:00,2011-12-09T00:00:00
HCDN2413,Rosso,Victoria,F,SAN LUIS,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,COMPROMISO FEDERAL,2017-12-10T00:00:00,2018-02-05T00:00:00
HCDN2413,Rosso,Victoria,F,SAN LUIS,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,UNIDAD JUSTICIALISTA,2018-02-06T00:00:00,2019-12-09T00:00:00
HCDN2413,Rosso,Victoria,F,SAN LUIS,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2021-12-09T00:00:00
HCDN2750,RUARTE,ADRIANA NOEMI,F,CORDOBA,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,PRO,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1370,RUBIN,CARLOS GUSTAVO,M,CORRIENTES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2016-02-03T00:00:00
HCDN1370,RUBIN,CARLOS GUSTAVO,M,CORRIENTES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,JUSTICIALISTA,2016-02-04T00:00:00,2017-12-09T00:00:00
HCDN1210,RUCCI,CLAUDIA MONICA,F,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,PERONISMO FEDERAL,2009-12-10T00:00:00,2011-12-06T00:00:00
HCDN1210,RUCCI,CLAUDIA MONICA,F,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PERONISTA,2011-12-07T00:00:00,2013-12-09T00:00:00
HCDN1210,RUCCI,CLAUDIA MONICA,F,BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2016-03-01T00:00:00,2017-12-09T00:00:00,UNIDOS POR UNA NUEVA ARGENTINA,2016-03-01T00:00:00,2017-12-09T00:00:00
HCDN1299,RUIZ,AIDA DELIA,F,SANTIAGO DEL ESTERO,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE CIVICO POR SANTIAGO,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1084,RUIZ,RAMON,M,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2010-09-20T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2010-09-20T00:00:00
HCDN1517,RUIZ ARAGON,JOSE ARNALDO,M,CORRIENTES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1517,RUIZ ARAGON,JOSE ARNALDO,M,CORRIENTES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN2414,Russo,Laura,F,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN2414,Russo,Laura,F,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2021-12-09T00:00:00
HCDN2415,Saadi,Gustavo Arturo,M,CATAMARCA,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2019-12-03T00:00:00,FRENTE PARA LA VICTORIA - PJ,2017-12-10T00:00:00,2017-12-12T00:00:00
HCDN2415,Saadi,Gustavo Arturo,M,CATAMARCA,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2019-12-03T00:00:00,ELIJO CATAMARCA,2017-12-13T00:00:00,2019-12-03T00:00:00
HCDN1211,SABBATELLA,MARTIN,M,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,NUEVO ENCUENTRO POPULAR Y SOLIDARIO,2009-12-10T00:00:00,2011-12-12T00:00:00
HCDN1211,SABBATELLA,MARTIN,M,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,NUEVO ENCUENTRO,2011-12-13T00:00:00,2013-06-27T00:00:00
HCDN1211,SABBATELLA,MARTIN,M,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE NUEVO ENCUENTRO,2013-06-28T00:00:00,2013-12-09T00:00:00
HCDN1300,SACCA,LUIS FERNANDO,M,TUCUMAN,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,UCR,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN2416,Sahad,Julio Enrique,M,LA RIOJA,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,PRO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN0915,SALIM,JUAN ARTURO,M,TUCUMAN,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1398,SALINO,FERNANDO ALDO,M,SAN LUIS,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2015-12-10T00:00:00,COMPROMISO FEDERAL,2013-12-10T00:00:00,2015-12-10T00:00:00
HCDN2811,SALVADOR,SEBASTIAN NICOLAS,M,BUENOS AIRES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,UCR,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN2417,Salvarezza,Roberto,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-10T00:00:00,2019-12-10T00:00:00,FRENTE PARA LA VICTORIA - PJ,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN2417,Salvarezza,Roberto,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-10T00:00:00,2019-12-10T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2019-12-10T00:00:00
HCDN1387,SAN MARTIN,ADRIAN,M,NEUQUEN,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,MOV POP NEUQUINO,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN0955,SANCHEZ,FERNANDO,M,CIUDAD DE BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,COALICION CIVICA ARI - UNEN,2013-12-10T00:00:00,2016-02-03T00:00:00
HCDN0955,SANCHEZ,FERNANDO,M,CIUDAD DE BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,COALICION CIVICA,2016-02-04T00:00:00,2017-12-09T00:00:00
HCDN2755,SANCHEZ,FRANCISCO,M,NEUQUEN,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,PRO,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN2817,SAND,NANCY,F,CORRIENTES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1301,SANTILLAN,WALTER MARCELO,M,TUCUMAN,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1301,SANTILLAN,WALTER MARCELO,M,TUCUMAN,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN0238,SANTIN,EDUARDO,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,UCR,2011-12-10T00:00:00,2015-02-23T00:00:00
HCDN0238,SANTIN,EDUARDO,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,MOVIMIENTO NACIONAL ALFONSINISTA,2015-02-24T00:00:00,2015-12-09T00:00:00
HCDN2418,Sapag,Alma Liliana,F,NEUQUEN,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,MOV POP NEUQUINO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN0917,SARGHINI,JORGE EMILIO,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2019-12-19T00:00:00,2021-12-09T00:00:00,CONSENSO FEDERAL,2019-12-19T14:50:50,2021-12-09T00:00:00
HCDN0791,SARTORI,DIEGO HORACIO,M,MISIONES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE LA CONCORDIA MISIONERO,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1085,SATRAGNO,LIDIA ELSA,F,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,PRO,2007-12-10T00:00:00,2011-12-09T00:00:00
HCDN1404,Scaglia,Gisela,F,SANTA FE,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,UNION PRO,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN1404,Scaglia,Gisela,F,SANTA FE,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,PRO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1040,SCALESI,JUAN CARLOS,M,RIO NEGRO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,DE LA CONCERTACION,2007-12-10T00:00:00,2008-08-13T00:00:00
HCDN1040,SCALESI,JUAN CARLOS,M,RIO NEGRO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,CONSENSO FEDERAL,2008-08-14T00:00:00,2011-12-09T00:00:00
HCDN0646,SCHIARETTI,JUAN,M,CORDOBA,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2015-12-09T00:00:00,UNION POR CORDOBA,2013-12-10T00:00:00,2015-12-09T00:00:00
HCDN2763,SCHIAVONI,ALFREDO OSCAR,M,MISIONES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,PRO,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN2419,Schlereth,David Pablo,M,NEUQUEN,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,PRO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN2444,SCHLOTTHAUER,MONICA,F,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2019-04-04T00:00:00,2019-12-09T00:00:00,IZQUIERDA SOCIALISTA - FRENTE DE IZQUIERDA,2019-04-04T00:00:00,2019-12-09T00:00:00
HCDN1302,SCHMIDT LIERMANN,CORNELIA,F,CIUDAD DE BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,PRO,2011-12-10T00:00:00,2013-12-09T00:00:00
HCDN1302,SCHMIDT LIERMANN,CORNELIA,F,CIUDAD DE BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,UNION PRO,2013-12-10T00:00:00,2015-12-09T00:00:00
HCDN1302,SCHMIDT LIERMANN,CORNELIA,F,CIUDAD DE BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UNION PRO,2015-12-10T00:00:00,2017-12-09T00:00:00
HCDN1302,SCHMIDT LIERMANN,CORNELIA,F,CIUDAD DE BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,PRO,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN1350,SCHWINDT,MARIA LILIANA,F,BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE RENOVADOR,2013-12-10T00:00:00,2015-12-09T00:00:00
HCDN1350,SCHWINDT,MARIA LILIANA,F,BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,2015-12-10T00:00:00,2017-12-09T00:00:00
HCDN0240,Scioli,Daniel,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN0240,Scioli,Daniel,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2021-12-09T00:00:00
HCDN1020,SCIUTTO,RUBEN DARIO,M,TIERRA DEL FUEGO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2011-12-09T00:00:00
HCDN1020,SCIUTTO,RUBEN DARIO,M,TIERRA DEL FUEGO,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2013-09-25T00:00:00
HCDN1020,SCIUTTO,RUBEN DARIO,M,TIERRA DEL FUEGO,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,PERONISMO MAS AL SUR,2013-09-26T00:00:00,2015-12-09T00:00:00
HCDN1369,SCOTTO,SILVIA CAROLINA,F,CORDOBA,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2014-08-26T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2014-08-26T00:00:00
HCDN1086,SEGARRA,ADELA ROSA,F,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2011-12-09T00:00:00
HCDN1086,SEGARRA,ADELA ROSA,F,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1459,SELVA,CARLOS AMERICO,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1459,SELVA,CARLOS AMERICO,M,BUENOS AIRES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1371,SEMHAN,MARIA DE LAS MERCEDES,F,CORRIENTES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,ENCUENTRO POR CORRIENTES,2013-12-10T00:00:00,2015-12-09T00:00:00
HCDN1371,SEMHAN,MARIA DE LAS MERCEDES,F,CORRIENTES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,UCR,2015-12-10T00:00:00,2017-12-09T00:00:00
HCDN1429,SEMINARA,EDUARDO JORGE,M,SANTA FE,2013-12-10T00:00:00,2017-12-09T00:00:00,2014-04-03T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2014-04-03T00:00:00,2017-12-09T00:00:00
HCDN1087,SEREBRINSKY,GUSTAVO EDUARDO,M,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,DE LA CONCERTACION,2007-12-10T00:00:00,2009-11-11T00:00:00
HCDN1087,SEREBRINSKY,GUSTAVO EDUARDO,M,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,UCR,2009-11-12T00:00:00,2011-12-09T00:00:00
HCDN2420,Sierra,Magdalena,F,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2017-12-10T00:00:00,2019-12-09T00:00:00
